Movie,Year,value,Release Date,Production Budget,Domestic Gross,Worldwide Gross
Two Can Play That Game,2001,Morris Chestnut,"Sep 7, 2001",13000000,22235901,22391450
Two Can Play That Game,2001,Anthony Anderson,"Sep 7, 2001",13000000,22235901,22391450
Two Can Play That Game,2001,Gabrielle Union,"Sep 7, 2001",13000000,22235901,22391450
Emma,1996,Gwyneth Paltrow,"Aug 2, 1996",5900000,22231658,37831658
Emma,1996,James Cosmo,"Aug 2, 1996",5900000,22231658,37831658
Emma,1996,Greta Scacchi,"Aug 2, 1996",5900000,22231658,37831658
Emma,1996,Alan Cumming,"Aug 2, 1996",5900000,22231658,37831658
Nowhere to Run,1993,Jean-Claude Van Damme,"Jan 15, 1993",15000000,22189039,52189039
Nowhere to Run,1993,Rosanna Arquette,"Jan 15, 1993",15000000,22189039,52189039
Nowhere to Run,1993,Kieran Culkin,"Jan 15, 1993",15000000,22189039,52189039
Nowhere to Run,1993,Ted Levine,"Jan 15, 1993",15000000,22189039,52189039
The Medallion,2003,Jackie Chan,"Aug 22, 2003",41000000,22108977,22108977
The Medallion,2003,Lee Evans,"Aug 22, 2003",41000000,22108977,22108977
The Medallion,2003,Claire Forlani,"Aug 22, 2003",41000000,22108977,22108977
The Medallion,2003,Julian Sands,"Aug 22, 2003",41000000,22108977,22108977
Rough Night,2017,Scarlett Johansson,"Jun 14, 2017",20000000,22105643,46844357
Rough Night,2017,Kate McKinnon,"Jun 14, 2017",20000000,22105643,46844357
Rough Night,2017,Zoë Kravitz,"Jun 14, 2017",20000000,22105643,46844357
Rough Night,2017,Ilana Glazer,"Jun 14, 2017",20000000,22105643,46844357
Frankenstein,1994,Robert De Niro,"Nov 4, 1994",45000000,22006296,112006296
Frankenstein,1994,Kenneth Branagh,"Nov 4, 1994",45000000,22006296,112006296
Frankenstein,1994,Helena Bonham Carter,"Nov 4, 1994",45000000,22006296,112006296
Frankenstein,1994,Tom Hulce,"Nov 4, 1994",45000000,22006296,112006296
Billy Elliot,2000,Jamie Bell,"Oct 13, 2000",5000000,21995263,109252972
Billy Elliot,2000,Julie Walters,"Oct 13, 2000",5000000,21995263,109252972
Billy Elliot,2000,Jean Heywood,"Oct 13, 2000",5000000,21995263,109252972
Billy Elliot,2000,Jamie Draven,"Oct 13, 2000",5000000,21995263,109252972
Joy Ride,2001,Steve Zahn,"Oct 5, 2001",23000000,21973182,22204890
Joy Ride,2001,Paul Walker,"Oct 5, 2001",23000000,21973182,22204890
Joy Ride,2001,Leelee Sobieski,"Oct 5, 2001",23000000,21973182,22204890
Joy Ride,2001,Jessica Bowman,"Oct 5, 2001",23000000,21973182,22204890
Hellboy,2019,David Harbour,"Apr 10, 2019",50000000,21903748,40786480
Hellboy,2019,Milla Jovovich,"Apr 10, 2019",50000000,21903748,40786480
Hellboy,2019,Ian McShane,"Apr 10, 2019",50000000,21903748,40786480
Hellboy,2019,Sasha Lane,"Apr 10, 2019",50000000,21903748,40786480
My Little Pony: The Movie,2017,Emily Blunt,"Oct 5, 2017",6500000,21885107,61294644
My Little Pony: The Movie,2017,Kristin Chenoweth,"Oct 5, 2017",6500000,21885107,61294644
My Little Pony: The Movie,2017,Liev Schreiber,"Oct 5, 2017",6500000,21885107,61294644
My Little Pony: The Movie,2017,Michael Peña,"Oct 5, 2017",6500000,21885107,61294644
A Lot Like Love,2005,Ashton Kutcher,"Apr 22, 2005",25000000,21835784,41921590
A Lot Like Love,2005,Amanda Peet,"Apr 22, 2005",25000000,21835784,41921590
A Lot Like Love,2005,Taryn Manning,"Apr 22, 2005",25000000,21835784,41921590
A Lot Like Love,2005,Aimee Garcia,"Apr 22, 2005",25000000,21835784,41921590
The Big Wedding,2013,Robert De Niro,"Apr 25, 2013",32500000,21819348,48425971
The Big Wedding,2013,Diane Keaton,"Apr 25, 2013",32500000,21819348,48425971
The Big Wedding,2013,Katherine Heigl,"Apr 25, 2013",32500000,21819348,48425971
The Big Wedding,2013,Amanda Seyfried,"Apr 25, 2013",32500000,21819348,48425971
The Bachelor,1999,Chris O'Donnell,"Nov 5, 1999",21000000,21731001,36882378
The Bachelor,1999,Renée Zellweger,"Nov 5, 1999",21000000,21731001,36882378
The Bachelor,1999,Artie Lange,"Nov 5, 1999",21000000,21731001,36882378
The Bachelor,1999,Edward Asner,"Nov 5, 1999",21000000,21731001,36882378
Friday the 13th Part 2,1981,Betsy Palmer,"Apr 30, 1981",1250000,21722776,21722776
Friday the 13th Part 2,1981,Amy Steel,"Apr 30, 1981",1250000,21722776,21722776
Friday the 13th Part 2,1981,John Furey,"Apr 30, 1981",1250000,21722776,21722776
Friday the 13th Part 2,1981,Adrienne King,"Apr 30, 1981",1250000,21722776,21722776
The Player,1992,Tim Robbins,"Apr 10, 1992",8000000,21706101,28876702
The Player,1992,Greta Scacchi,"Apr 10, 1992",8000000,21706101,28876702
The Player,1992,Fred Ward,"Apr 10, 1992",8000000,21706101,28876702
The Player,1992,Whoopi Goldberg,"Apr 10, 1992",8000000,21706101,28876702
Overlord,2018,Jovan Adepo,"Nov 3, 2018",38000000,21704844,39178189
Overlord,2018,Wyatt Russell,"Nov 3, 2018",38000000,21704844,39178189
Overlord,2018,Mathilde Ollivier,"Nov 3, 2018",38000000,21704844,39178189
Overlord,2018,Pilou Asbæk,"Nov 3, 2018",38000000,21704844,39178189
Your Highness,2011,Danny McBride,"Apr 8, 2011",50000000,21596445,26121638
Your Highness,2011,Natalie Portman,"Apr 8, 2011",50000000,21596445,26121638
Your Highness,2011,James Franco,"Apr 8, 2011",50000000,21596445,26121638
Your Highness,2011,Rasmus Hardiker,"Apr 8, 2011",50000000,21596445,26121638
Baggage Claim,2013,Paula Patton,"Sep 27, 2013",8500000,21569509,22885836
Baggage Claim,2013,Taye Diggs,"Sep 27, 2013",8500000,21569509,22885836
Baggage Claim,2013,Jill Scott,"Sep 27, 2013",8500000,21569509,22885836
Baggage Claim,2013,Djimon Hounsou,"Sep 27, 2013",8500000,21569509,22885836
He Got Game,1998,Denzel Washington,"May 1, 1998",25000000,21567853,22411948
He Got Game,1998,Milla Jovovich,"May 1, 1998",25000000,21567853,22411948
He Got Game,1998,Ray Allen,"May 1, 1998",25000000,21567853,22411948
He Got Game,1998,Rosario Dawson,"May 1, 1998",25000000,21567853,22411948
Just Wright,2010,Queen Latifah,"May 14, 2010",12000000,21540363,21867665
Just Wright,2010,Common,"May 14, 2010",12000000,21540363,21867665
Just Wright,2010,Paula Patton,"May 14, 2010",12000000,21540363,21867665
Just Wright,2010,James Pickens Jr.,"May 14, 2010",12000000,21540363,21867665
The Right Stuff,1983,Sam Shepard,"Oct 21, 1983",27000000,21500000,21500000
The Right Stuff,1983,Scott Glenn,"Oct 21, 1983",27000000,21500000,21500000
The Right Stuff,1983,Ed Harris,"Oct 21, 1983",27000000,21500000,21500000
The Right Stuff,1983,Dennis Quaid,"Oct 21, 1983",27000000,21500000,21500000
The Book Thief,2013,Sophie Nélisse,"Nov 8, 2013",19000000,21488481,76086711
The Book Thief,2013,Geoffrey Rush,"Nov 8, 2013",19000000,21488481,76086711
The Book Thief,2013,Emily Watson,"Nov 8, 2013",19000000,21488481,76086711
The Book Thief,2013,Ben Schnetzer,"Nov 8, 2013",19000000,21488481,76086711
Urban Legends: Final Cut,2000,Jennifer Morrison,"Sep 22, 2000",15000000,21468807,38574362
Urban Legends: Final Cut,2000,Matthew Davis,"Sep 22, 2000",15000000,21468807,38574362
Urban Legends: Final Cut,2000,Hart Bochner,"Sep 22, 2000",15000000,21468807,38574362
Urban Legends: Final Cut,2000,Loretta Devine,"Sep 22, 2000",15000000,21468807,38574362
Psycho,1998,Vince Vaughn,"Dec 4, 1998",20000000,21541218,37226218
Psycho,1998,Anne Heche,"Dec 4, 1998",20000000,21541218,37226218
Psycho,1998,Julianne Moore,"Dec 4, 1998",20000000,21541218,37226218
Psycho,1998,Viggo Mortensen,"Dec 4, 1998",20000000,21541218,37226218
The Darkest Hour,2011,Emile Hirsch,"Dec 25, 2011",34800000,21443494,62831715
The Darkest Hour,2011,Olivia Thirlby,"Dec 25, 2011",34800000,21443494,62831715
The Darkest Hour,2011,Max Minghella,"Dec 25, 2011",34800000,21443494,62831715
The Darkest Hour,2011,Rachael Taylor,"Dec 25, 2011",34800000,21443494,62831715
The Adventures of Ford Fairlane,1990,Andrew Dice Clay,"Jul 11, 1990",49000000,20423389,20423389
The Adventures of Ford Fairlane,1990,Lauren Holly,"Jul 11, 1990",49000000,20423389,20423389
The Adventures of Ford Fairlane,1990,Wayne Newton,"Jul 11, 1990",49000000,20423389,20423389
The Adventures of Ford Fairlane,1990,Priscilla Presley,"Jul 11, 1990",49000000,20423389,20423389
Quigley Down Under,1990,Tom Selleck,"Oct 19, 1990",20000000,21413105,21413105
Quigley Down Under,1990,Laura San Giacomo,"Oct 19, 1990",20000000,21413105,21413105
Quigley Down Under,1990,Alan Rickman,"Oct 19, 1990",20000000,21413105,21413105
Quigley Down Under,1990,Chris Haywood,"Oct 19, 1990",20000000,21413105,21413105
Mars Needs Moms,2011,Seth Green,"Mar 11, 2011",150000000,21392758,39549758
Mars Needs Moms,2011,Joan Cusack,"Mar 11, 2011",150000000,21392758,39549758
Mars Needs Moms,2011,Dan Fogler,"Mar 11, 2011",150000000,21392758,39549758
Mars Needs Moms,2011,Elisabeth Harnois,"Mar 11, 2011",150000000,21392758,39549758
The Fog,1980,Adrienne Barbeau,"Feb 1, 1980",1100000,21445318,21445820
The Fog,1980,Jamie Lee Curtis,"Feb 1, 1980",1100000,21445318,21445820
The Fog,1980,Janet Leigh,"Feb 1, 1980",1100000,21445318,21445820
The Fog,1980,John Houseman,"Feb 1, 1980",1100000,21445318,21445820
Skyline,2010,Eric Balfour,"Nov 12, 2010",10000000,21416355,68264973
Skyline,2010,Donald Faison,"Nov 12, 2010",10000000,21416355,68264973
Skyline,2010,Scottie Thompson,"Nov 12, 2010",10000000,21416355,68264973
Skyline,2010,Brittany Daniel,"Nov 12, 2010",10000000,21416355,68264973
Raising Cain,1992,John Lithgow,"Aug 7, 1992",11000000,21171695,21171695
Raising Cain,1992,Lolita Davidovich,"Aug 7, 1992",11000000,21171695,21171695
Raising Cain,1992,Steven Bauer,"Aug 7, 1992",11000000,21171695,21171695
Raising Cain,1992,Frances Sternhagen,"Aug 7, 1992",11000000,21171695,21171695
Shaft,2019,Samuel L. Jackson,"Jun 14, 2019",30000000,21360215,21360215
Shaft,2019,Jessie T. Usher,"Jun 14, 2019",30000000,21360215,21360215
Shaft,2019,Richard Roundtree,"Jun 14, 2019",30000000,21360215,21360215
Shaft,2019,Regina Hall,"Jun 14, 2019",30000000,21360215,21360215
Conan the Barbarian,2011,Jason Momoa,"Aug 19, 2011",90000000,21295021,63356133
Conan the Barbarian,2011,Ron Perlman,"Aug 19, 2011",90000000,21295021,63356133
Conan the Barbarian,2011,Rose McGowan,"Aug 19, 2011",90000000,21295021,63356133
Conan the Barbarian,2011,Stephen Lang,"Aug 19, 2011",90000000,21295021,63356133
To Die For,1995,Nicole Kidman,"Sep 27, 1995",20000000,21284514,27688744
To Die For,1995,Matt Dillon,"Sep 27, 1995",20000000,21284514,27688744
To Die For,1995,Joaquin Phoenix,"Sep 27, 1995",20000000,21284514,27688744
To Die For,1995,Casey Affleck,"Sep 27, 1995",20000000,21284514,27688744
Dream House,2011,Daniel Craig,"Sep 30, 2011",50000000,21302340,41642166
Dream House,2011,Rachel Weisz,"Sep 30, 2011",50000000,21302340,41642166
Dream House,2011,Naomi Watts,"Sep 30, 2011",50000000,21302340,41642166
Dream House,2011,Elias Koteas,"Sep 30, 2011",50000000,21302340,41642166
Mechanic: Resurrection,2016,Jason Statham,"Aug 25, 2016",40000000,21218403,125729635
Mechanic: Resurrection,2016,Jessica Alba,"Aug 25, 2016",40000000,21218403,125729635
Mechanic: Resurrection,2016,Tommy Lee Jones,"Aug 25, 2016",40000000,21218403,125729635
Mechanic: Resurrection,2016,Michelle Yeoh,"Aug 25, 2016",40000000,21218403,125729635
Torque,2004,Martin Henderson,"Jan 16, 2004",40000000,21176322,46176322
Torque,2004,Ice Cube,"Jan 16, 2004",40000000,21176322,46176322
Torque,2004,Monet Mazur,"Jan 16, 2004",40000000,21176322,46176322
Torque,2004,John Ashker,"Jan 16, 2004",40000000,21176322,46176322
"As Above, So Below",2014,Perdita Weeks,"Aug 29, 2014",5000000,21222315,41824066
"As Above, So Below",2014,Ben Feldman,"Aug 29, 2014",5000000,21222315,41824066
"As Above, So Below",2014,Edwin Hodge,"Aug 29, 2014",5000000,21222315,41824066
"As Above, So Below",2014,François Civil,"Aug 29, 2014",5000000,21222315,41824066
ATL,2006,T.I.,"Mar 31, 2006",17000000,21170563,21170563
ATL,2006,Lauren London,"Mar 31, 2006",17000000,21170563,21170563
ATL,2006,Evan Ross,"Mar 31, 2006",17000000,21170563,21170563
ATL,2006,Greg Andrews,"Mar 31, 2006",17000000,21170563,21170563
The Next Three Days,2010,Russell Crowe,"Nov 19, 2010",30000000,21148651,67255916
The Next Three Days,2010,Elizabeth Banks,"Nov 19, 2010",30000000,21148651,67255916
The Next Three Days,2010,Liam Neeson,"Nov 19, 2010",30000000,21148651,67255916
The Next Three Days,2010,Michael Buie,"Nov 19, 2010",30000000,21148651,67255916
Stir of Echoes,1999,Kevin Bacon,"Sep 10, 1999",12000000,21133087,23059379
Stir of Echoes,1999,Zachary David Cope,"Sep 10, 1999",12000000,21133087,23059379
Stir of Echoes,1999,Kathryn Erbe,"Sep 10, 1999",12000000,21133087,23059379
Stir of Echoes,1999,Illeana Douglas,"Sep 10, 1999",12000000,21133087,23059379
The Disaster Artist,2017,James Franco,"Dec 1, 2017",10000000,21120616,28717667
The Disaster Artist,2017,Dave Franco,"Dec 1, 2017",10000000,21120616,28717667
The Disaster Artist,2017,Ari Graynor,"Dec 1, 2017",10000000,21120616,28717667
The Disaster Artist,2017,Seth Rogen,"Dec 1, 2017",10000000,21120616,28717667
47 Meters Down: Uncaged,2019,Sophie Nélisse,"Aug 15, 2019",12000000,22260900,37565233
47 Meters Down: Uncaged,2019,Corinne Foxx,"Aug 15, 2019",12000000,22260900,37565233
47 Meters Down: Uncaged,2019,Brianne Tju,"Aug 15, 2019",12000000,22260900,37565233
47 Meters Down: Uncaged,2019,Sistine Rose Stallone,"Aug 15, 2019",12000000,22260900,37565233
Tales from the Crypt: Demon Knight,1995,Billy Zane,"Jan 13, 1995",12000000,21089146,21089146
Tales from the Crypt: Demon Knight,1995,William Sadler,"Jan 13, 1995",12000000,21089146,21089146
Tales from the Crypt: Demon Knight,1995,John Kassir,"Jan 13, 1995",12000000,21089146,21089146
Tales from the Crypt: Demon Knight,1995,Jada Pinkett Smith,"Jan 13, 1995",12000000,21089146,21089146
Antwone Fisher,2002,Denzel Washington,"Dec 19, 2002",12500000,21078145,23367586
Antwone Fisher,2002,Derek Luke,"Dec 19, 2002",12500000,21078145,23367586
Antwone Fisher,2002,Joy Bryant,"Dec 19, 2002",12500000,21078145,23367586
Antwone Fisher,2002,Malcolm David Kelley,"Dec 19, 2002",12500000,21078145,23367586
The Wiz,1978,Diana Ross,"Oct 24, 1978",24000000,22000000,22000000
The Wiz,1978,Michael Jackson,"Oct 24, 1978",24000000,22000000,22000000
The Wiz,1978,Nipsey Russell,"Oct 24, 1978",24000000,22000000,22000000
The Wiz,1978,Ted Ross,"Oct 24, 1978",24000000,22000000,22000000
Creepshow,1982,Hal Holbrook,"Nov 10, 1982",8000000,20036244,20036244
Creepshow,1982,Leslie Nielsen,"Nov 10, 1982",8000000,20036244,20036244
Creepshow,1982,Adrienne Barbeau,"Nov 10, 1982",8000000,20036244,20036244
Creepshow,1982,E.G. Marshall,"Nov 10, 1982",8000000,20036244,20036244
Phantom Thread,2017,Vicky Krieps,"Dec 25, 2017",35000000,21198205,47896721
Phantom Thread,2017,Daniel Day-Lewis,"Dec 25, 2017",35000000,21198205,47896721
Phantom Thread,2017,Lesley Manville,"Dec 25, 2017",35000000,21198205,47896721
Phantom Thread,2017,Julie Vollono,"Dec 25, 2017",35000000,21198205,47896721
Flight of the Phoenix,2004,Dennis Quaid,"Dec 17, 2004",75000000,21009180,34009180
Flight of the Phoenix,2004,Miranda Otto,"Dec 17, 2004",75000000,21009180,34009180
Flight of the Phoenix,2004,Giovanni Ribisi,"Dec 17, 2004",75000000,21009180,34009180
Flight of the Phoenix,2004,Tyrese Gibson,"Dec 17, 2004",75000000,21009180,34009180
Fantastic Mr. Fox,2009,George Clooney,"Nov 13, 2009",40000000,21002919,47083412
Fantastic Mr. Fox,2009,Meryl Streep,"Nov 13, 2009",40000000,21002919,47083412
Fantastic Mr. Fox,2009,Bill Murray,"Nov 13, 2009",40000000,21002919,47083412
Fantastic Mr. Fox,2009,Jason Schwartzman,"Nov 13, 2009",40000000,21002919,47083412
Flicka,2006,Alison Lohman,"Oct 20, 2006",15000000,21000147,21896367
Flicka,2006,Tim McGraw,"Oct 20, 2006",15000000,21000147,21896367
Flicka,2006,Maria Bello,"Oct 20, 2006",15000000,21000147,21896367
Flicka,2006,Ryan Kwanten,"Oct 20, 2006",15000000,21000147,21896367
Aloha,2015,Bradley Cooper,"May 27, 2015",37000000,21052030,25387091
Aloha,2015,Rachel McAdams,"May 27, 2015",37000000,21052030,25387091
Aloha,2015,Emma Stone,"May 27, 2015",37000000,21052030,25387091
Aloha,2015,Alec Baldwin,"May 27, 2015",37000000,21052030,25387091
Looney Tunes: Back in Action,2003,Brendan Fraser,"Nov 14, 2003",80000000,20950820,54540662
Looney Tunes: Back in Action,2003,Jenna Elfman,"Nov 14, 2003",80000000,20950820,54540662
Looney Tunes: Back in Action,2003,Steve Martin,"Nov 14, 2003",80000000,20950820,54540662
Looney Tunes: Back in Action,2003,Heather Locklear,"Nov 14, 2003",80000000,20950820,54540662
The Man with the Golden Gun,1974,Roger Moore,"Dec 20, 1974",7000000,21000000,97600000
The Man with the Golden Gun,1974,Christopher Lee,"Dec 20, 1974",7000000,21000000,97600000
The Man with the Golden Gun,1974,Britt Ekland,"Dec 20, 1974",7000000,21000000,97600000
The Man with the Golden Gun,1974,Maud Adams,"Dec 20, 1974",7000000,21000000,97600000
Shorts,2009,Jimmy Bennett,"Aug 21, 2009",20000000,20919166,29870801
Shorts,2009,James Spader,"Aug 21, 2009",20000000,20919166,29870801
Shorts,2009,Kat Dennings,"Aug 21, 2009",20000000,20919166,29870801
Shorts,2009,Jake Short,"Aug 21, 2009",20000000,20919166,29870801
Super Mario Bros.,1993,Bob Hoskins,"May 28, 1993",42000000,20844907,20844907
Super Mario Bros.,1993,John Leguizamo,"May 28, 1993",42000000,20844907,20844907
Super Mario Bros.,1993,Dennis Hopper,"May 28, 1993",42000000,20844907,20844907
Super Mario Bros.,1993,Samantha Mathis,"May 28, 1993",42000000,20844907,20844907
Proud Mary,2018,Taraji P. Henson,"Jan 10, 2018",30000000,20868638,21709539
Proud Mary,2018,Billy Brown,"Jan 10, 2018",30000000,20868638,21709539
Proud Mary,2018,Jahi Di'Allo Winston,"Jan 10, 2018",30000000,20868638,21709539
Proud Mary,2018,Neal McDonough,"Jan 10, 2018",30000000,20868638,21709539
Paul Blart: Mall Cop,2009,Kevin James,"Jan 16, 2009",26000000,146336178,185904750
Paul Blart: Mall Cop,2009,Keir O'Donnell,"Jan 16, 2009",26000000,146336178,185904750
Paul Blart: Mall Cop,2009,Jayma Mays,"Jan 16, 2009",26000000,146336178,185904750
Paul Blart: Mall Cop,2009,Raini Rodriguez,"Jan 16, 2009",26000000,146336178,185904750
The Kids Are All Right,2010,Annette Bening,"Jul 9, 2010",4000000,20811365,36275469
The Kids Are All Right,2010,Julianne Moore,"Jul 9, 2010",4000000,20811365,36275469
The Kids Are All Right,2010,Mark Ruffalo,"Jul 9, 2010",4000000,20811365,36275469
The Kids Are All Right,2010,Mia Wasikowska,"Jul 9, 2010",4000000,20811365,36275469
Blair Witch,2016,James Allen McCune,"Sep 15, 2016",10000000,20777061,38985577
Blair Witch,2016,Callie Hernandez,"Sep 15, 2016",10000000,20777061,38985577
Blair Witch,2016,Corbin Reid,"Sep 15, 2016",10000000,20777061,38985577
Blair Witch,2016,Brandon Scott,"Sep 15, 2016",10000000,20777061,38985577
The Dead Zone,1983,Christopher Walken,"Oct 21, 1983",10000000,20766000,20766000
The Dead Zone,1983,Brooke Adams,"Oct 21, 1983",10000000,20766000,20766000
The Dead Zone,1983,Tom Skerritt,"Oct 21, 1983",10000000,20766000,20766000
The Dead Zone,1983,Herbert Lom,"Oct 21, 1983",10000000,20766000,20766000
Free State of Jones,2016,Matthew McConaughey,"Jun 24, 2016",50000000,20810036,23237252
Free State of Jones,2016,Gugu Mbatha-Raw,"Jun 24, 2016",50000000,20810036,23237252
Free State of Jones,2016,Mahershala Ali,"Jun 24, 2016",50000000,20810036,23237252
Free State of Jones,2016,Keri Russell,"Jun 24, 2016",50000000,20810036,23237252
Sleepless,2017,Jamie Foxx,"Jan 11, 2017",30000000,20783704,33296659
Sleepless,2017,Michelle Monaghan,"Jan 11, 2017",30000000,20783704,33296659
Sleepless,2017,Dermot Mulroney,"Jan 11, 2017",30000000,20783704,33296659
Sleepless,2017,Gabrielle Union,"Jan 11, 2017",30000000,20783704,33296659
The Apostle,1997,Robert Duvall,"Dec 17, 1997",5000000,20733485,21277770
The Apostle,1997,Todd Allen,"Dec 17, 1997",5000000,20733485,21277770
The Apostle,1997,Paul Bagget,"Dec 17, 1997",5000000,20733485,21277770
The Apostle,1997,Lenore Banks,"Dec 17, 1997",5000000,20733485,21277770
The Happytime Murders,2018,Melissa McCarthy,"Aug 24, 2018",40000000,20706452,27506412
The Happytime Murders,2018,Elizabeth Banks,"Aug 24, 2018",40000000,20706452,27506412
The Happytime Murders,2018,Maya Rudolph,"Aug 24, 2018",40000000,20706452,27506412
The Happytime Murders,2018,Leslie David Baker,"Aug 24, 2018",40000000,20706452,27506412
Mad Money,2008,Diane Keaton,"Jan 18, 2008",22000000,20668843,25044057
Mad Money,2008,Queen Latifah,"Jan 18, 2008",22000000,20668843,25044057
Mad Money,2008,Katie Holmes,"Jan 18, 2008",22000000,20668843,25044057
Mad Money,2008,Ted Danson,"Jan 18, 2008",22000000,20668843,25044057
Diary of a Wimpy Kid: The Long Haul,2017,Jason Drucker,"May 19, 2017",22000000,20738724,35609577
Diary of a Wimpy Kid: The Long Haul,2017,Alicia Silverstone,"May 19, 2017",22000000,20738724,35609577
Diary of a Wimpy Kid: The Long Haul,2017,Tom Everett Scott,"May 19, 2017",22000000,20738724,35609577
Diary of a Wimpy Kid: The Long Haul,2017,Charlie Wright,"May 19, 2017",22000000,20738724,35609577
Boys and Girls,2000,Freddie Prinze Jr.,"Jun 16, 2000",16000000,21799652,21799652
Boys and Girls,2000,Claire Forlani,"Jun 16, 2000",16000000,21799652,21799652
Boys and Girls,2000,Brendon Ryan Barrett,"Jun 16, 2000",16000000,21799652,21799652
Boys and Girls,2000,Gay Thomas Wilson,"Jun 16, 2000",16000000,21799652,21799652
A Christmas Story,1983,Peter Billingsley,"Nov 18, 1983",3250000,20605209,20605209
A Christmas Story,1983,Melinda Dillon,"Nov 18, 1983",3250000,20605209,20605209
A Christmas Story,1983,Darren McGavin,"Nov 18, 1983",3250000,20605209,20605209
A Christmas Story,1983,Scott Schwartz,"Nov 18, 1983",3250000,20605209,20605209
Keanu,2016,Keegan-Michael Key,"Apr 29, 2016",15000000,20591853,20688141
Keanu,2016,Jordan Peele,"Apr 29, 2016",15000000,20591853,20688141
Keanu,2016,Tiffany Haddish,"Apr 29, 2016",15000000,20591853,20688141
Keanu,2016,Method Man,"Apr 29, 2016",15000000,20591853,20688141
Gemini Man,2019,Will Smith,"Oct 3, 2019",140000000,48546770,166623705
Gemini Man,2019,Mary Elizabeth Winstead,"Oct 3, 2019",140000000,48546770,166623705
Gemini Man,2019,Clive Owen,"Oct 3, 2019",140000000,48546770,166623705
Gemini Man,2019,Benedict Wong,"Oct 3, 2019",140000000,48546770,166623705
Chain Reaction,1996,Keanu Reeves,"Aug 2, 1996",55000000,21226204,60209334
Chain Reaction,1996,Morgan Freeman,"Aug 2, 1996",55000000,21226204,60209334
Chain Reaction,1996,Rachel Weisz,"Aug 2, 1996",55000000,21226204,60209334
Chain Reaction,1996,Fred Ward,"Aug 2, 1996",55000000,21226204,60209334
Gamer,2009,Gerard Butler,"Sep 4, 2009",50000000,20534907,42002029
Gamer,2009,Michael C. Hall,"Sep 4, 2009",50000000,20534907,42002029
Gamer,2009,Ludacris,"Sep 4, 2009",50000000,20534907,42002029
Gamer,2009,Amber Valletta,"Sep 4, 2009",50000000,20534907,42002029
The Circle,2017,Emma Watson,"Apr 28, 2017",18000000,20497844,40651864
The Circle,2017,Tom Hanks,"Apr 28, 2017",18000000,20497844,40651864
The Circle,2017,John Boyega,"Apr 28, 2017",18000000,20497844,40651864
The Circle,2017,Ellar Coltrane,"Apr 28, 2017",18000000,20497844,40651864
Little Black Book,2004,Brittany Murphy,"Aug 6, 2004",30000000,20422207,21758371
Little Black Book,2004,Ron Livingston,"Aug 6, 2004",30000000,20422207,21758371
Little Black Book,2004,Holly Hunter,"Aug 6, 2004",30000000,20422207,21758371
Little Black Book,2004,Kathy Bates,"Aug 6, 2004",30000000,20422207,21758371
Duel in the Sun,1946,Jennifer Jones,"Dec 31, 1946",6000000,20400000,20400000
Duel in the Sun,1946,Joseph Cotten,"Dec 31, 1946",6000000,20400000,20400000
Duel in the Sun,1946,Gregory Peck,"Dec 31, 1946",6000000,20400000,20400000
Duel in the Sun,1946,Lionel Barrymore,"Dec 31, 1946",6000000,20400000,20400000
Valentine,2001,Denise Richards,"Feb 2, 2001",10000000,20384136,20384136
Valentine,2001,David Boreanaz,"Feb 2, 2001",10000000,20384136,20384136
Valentine,2001,Marley Shelton,"Feb 2, 2001",10000000,20384136,20384136
Valentine,2001,Jessica Capshaw,"Feb 2, 2001",10000000,20384136,20384136
The Three Musketeers,2011,Logan Lerman,"Oct 21, 2011",90000000,20377913,139877913
The Three Musketeers,2011,Matthew Macfadyen,"Oct 21, 2011",90000000,20377913,139877913
The Three Musketeers,2011,Ray Stevenson,"Oct 21, 2011",90000000,20377913,139877913
The Three Musketeers,2011,Milla Jovovich,"Oct 21, 2011",90000000,20377913,139877913
A Prairie Home Companion,2006,Lily Tomlin,"Jun 9, 2006",10000000,20342852,26716191
A Prairie Home Companion,2006,Meryl Streep,"Jun 9, 2006",10000000,20342852,26716191
A Prairie Home Companion,2006,Woody Harrelson,"Jun 9, 2006",10000000,20342852,26716191
A Prairie Home Companion,2006,John C. Reilly,"Jun 9, 2006",10000000,20342852,26716191
Showgirls,1995,Elizabeth Berkley,"Sep 22, 1995",40000000,20350754,37750754
Showgirls,1995,Kyle MacLachlan,"Sep 22, 1995",40000000,20350754,37750754
Showgirls,1995,Gina Gershon,"Sep 22, 1995",40000000,20350754,37750754
Showgirls,1995,Glenn Plummer,"Sep 22, 1995",40000000,20350754,37750754
Brick Mansions,2014,Paul Walker,"Apr 23, 2014",28000000,20396829,73421224
Brick Mansions,2014,David Belle,"Apr 23, 2014",28000000,20396829,73421224
Brick Mansions,2014,RZA,"Apr 23, 2014",28000000,20396829,73421224
Brick Mansions,2014,Goûchy Boy,"Apr 23, 2014",28000000,20396829,73421224
Premium Rush,2012,Joseph Gordon-Levitt,"Aug 23, 2012",35000000,20275446,31393201
Premium Rush,2012,Michael Shannon,"Aug 23, 2012",35000000,20275446,31393201
Premium Rush,2012,Dania Ramirez,"Aug 23, 2012",35000000,20275446,31393201
Premium Rush,2012,Sean Kennedy,"Aug 23, 2012",35000000,20275446,31393201
Pulse,2006,Kristen Bell,"Aug 11, 2006",20500000,20264436,30241435
